gene_names,CRISPRa_phenotype
DYRK1A,0.04083253
DYRK1B,0.018537006
DYRK2,-0.134437532
DYRK3,-0.051945665
DYRK4,-0.001732714
DYSF,0.112952244
DYX1C1,-0.050730498
DZANK1,0.018518372
DZIP1,-0.053389137
DZIP1L,-0.001465271
DZIP3,0.033562127
E2F1,-0.143671518
E2F2,-0.061148537
E2F3,-0.080051507
E2F4,-0.034005713
E2F5,-0.021286777
E2F6,0.112543269
E2F7,0.051732834
E2F8,-0.042671779
E4F1,0.012169391
EAF1,0.020516656
EAF2,0.027251279
EAPP,-0.018972436
EARS2,0.005523965
EBAG9,-0.057788957
EBF1,0.01887713
EBF2,0.01180865
EBF3,0.084347719
EBF4,-0.154549868
EBI3,0.150304525
EBLN2,-0.053820976
EBNA1BP2,-0.013324707
EBP,0.085860824
EBPL,-0.00636954
ECD,0.031608104
ECE1,0.028139265
ECE2,0.053514958
ECEL1,0.029414147
ECH1,0.080723043
ECHDC1,0.144317822
ECHDC2,0.046493834
ECHDC3,0.094622659
ECHS1,-0.024653069
ECI1,-0.084544212
ECI2,-0.00654399
ECM1,-0.053452197
ECM2,0.003917459
ECSCR,0.097834051
ECSIT,0.014343296
ECT2,-0.003771135
ECT2L,0.051992558
EDA,0.05074029
EDA2R,0.013214496
EDAR,0.043555879
EDARADD,0.015960739
EDC3,0.047161651
EDC4,-0.089759285
EDDM3B,0.048539841
EDEM1,0.066860383
EDEM2,0.014100236
EDEM3,-0.077436441
EDF1,-0.039448552
EDIL3,0.103941477
EDN1,0.020008784
EDN2,0.028421814
EDNRA,0.006331859
EDNRB,0.064853996
EEA1,0.055660239
EED,-0.050611218
EEF1A1,-0.12008347
EEF1A2,-0.080881868
EEF1B2,0.00019644
EEF1D,-0.079708275
EEF1E1,0.035332589
EEF1G,0.007765376
EEF2,0.07895364
EEF2K,-0.060087418
EEFSEC,0.020646383
EEPD1,0.052795576
EFCAB11,-0.031984239
EFCAB12,0.018127397
EFCAB14,-0.037539426
EFCAB2,0.016207063
EFCAB4A,0.048636411
EFCAB4B,-0.063098762
EFCAB5,0.030739333
EFCAB6,-0.016207296
EFCAB7,0.044804429
EFEMP2,0.073815479
EFHB,-0.034279209
EFHC2,0.01930632
EFHD1,-0.017083157
EFHD2,-0.020797978
EFNA1,0.076224564
EFNA2,-0.019598891
EFNA3,0.084506012
EFNA4,-0.051615193
EFNA5,-0.015655995
EFNB1,0.040614466
EFNB2,-0.036919931
EFR3A,-0.005183117
EFTUD1,-0.019319218
EFTUD2,-0.017700378
EGF,0.023426538
EGFL6,-0.008702831
EGFL7,0.125791809
EGFLAM,-0.015620829
EGFR,0.100973269
EGLN1,-0.018100831
EGLN2,-0.008475573
EGLN3,-0.095764446
EGR1,-0.058790277
EGR2,0.095359575
EGR3,-0.032344346
EGR4,0.009336556
EHBP1,-0.221554046
EHBP1L1,-0.036475348
EHD1,-0.020016779
EHD2,-0.050050441
EHD3,-0.054523734
EHD4,-0.053007359
EHF,0.013995277
EHHADH,-0.011790918
EHMT1,0.000177174
EHMT2,0.042976204
EI24,0.073074241
EID1,-0.021735968
EID2,0.09663418
EID2B,0.003558488
EID3,-0.012625413
EIF1,0.074256156
EIF1AD,0.028231929
EIF1AX,0.037211677
EIF1AY,0.012885858
EIF1B,-0.004612625
EIF2A,-0.081819022
EIF2AK1,-0.109744298
EIF2AK2,0.043523839
EIF2AK3,-0.046632758
EIF2AK4,-0.071305566
EIF2B1,-0.005415884
EIF2B2,-0.009243393
EIF2B3,0.047338506
EIF2B4,-0.005498608
EIF2B5,-0.04684252
EIF2D,-0.037057212
EIF2S1,-0.037490859
EIF2S2,-0.083558644
EIF2S3,0.00451436
EIF3A,-0.086838517
EIF3B,-0.011615579
EIF3C,-0.037296728
EIF3CL,-0.005953089
EIF3D,0.017422546
EIF3E,0.046648356
EIF3F,0.045986115
EIF3G,0.037652407
EIF3H,0.020280512
EIF3I,-0.058511416
EIF3J,0.013780874
EIF3K,0.041650628
EIF3L,-0.042000427
EIF3M,0.089291815
EIF4A1,-0.134189669
EIF4A2,-0.116919282
EIF4A3,0.076491064
EIF4B,0.022937115
EIF4E,-0.108233081
EIF4E1B,0.011235637
EIF4E2,0.012175134
EIF4E3,0.033529683
EIF4EBP1,0.065718429
EIF4EBP2,0.061312019
EIF4EBP3,-0.011305433
EIF4ENIF1,0.136235754
EIF4G1,0.021317846
EIF4G2,0.118980617
EIF4G3,-0.022296284
EIF4H,-0.042101534
EIF5,-0.03569693
EIF5A,0.095722567
EIF5A2,-0.01563598
EIF5AL1,0.018095566
EIF5B,-0.009255095
EIF6,0.101462936
ELAC1,-0.020912087
ELAC2,-0.062965685
ELANE,0.047366344
ELAVL1,-0.001996611
ELAVL2,0.032731788
ELAVL3,-0.18270216
ELAVL4,0.054827225
ELF1,-0.173462903
ELF2,-0.241846437
ELF3,-0.055264717
ELF4,-0.280924774
ELF5,-0.032570011
ELFN1,-0.045769928
ELK1,-0.017651325
ELK3,0.038372562
ELK4,0.025553462
ELL,0.125748026
ELL2,0.082279115
ELL3,0.093992878
ELMO1,-0.029342753
ELMO2,-0.110192898
ELMO3,0.009327798
ELMOD1,-0.048947631
ELMOD2,-0.014961572
ELMOD3,0.040223206
ELMSAN1,0.165210809
ELN,0.112855433
ELOF1,-0.022595426
ELOVL1,-0.033818683
ELOVL2,-0.023377765
ELOVL3,-0.05377143
ELOVL4,-0.056081475
ELOVL5,0.033575323
ELOVL6,-0.029049987
ELOVL7,-0.028263063
ELP2,-0.007055791
ELP3,0.046780381
ELP4,0.041929988
ELP5,0.071904636
ELP6,0.048493157
ELSPBP1,-0.037033088
EMC1,0.037690256
EMC10,0.017752855
EMC2,-0.059994667
EMC3,-0.036766567
EMC4,-0.007703793
EMC6,0.026476926
EMC7,-0.005142762
EMC8,0.050085756
EMC9,-0.058845538
EMD,0.014425171
EME1,-0.042842286
EME2,-0.028487274
EMG1,-0.010123972
EMID1,0.085384358
EMILIN1,-0.054823503
EMILIN2,0.00989161
EML2,0.078667534
EML3,0.027646679
EML4,0.122197626
EML5,0.020626471
EML6,-0.013775152
EMP1,0.005324152
EMP2,-0.023428911
EMP3,0.080546988
EMR2,0.007500518
EMX1,0.027291935
EMX2,0.010887626
EN1,0.139156239
EN2,0.057398315
ENAH,-0.073199749
ENC1,0.02047249
ENDOD1,0.001157737
ENDOG,-0.000934195
ENDOU,0.004417361
ENDOV,0.003090842
ENG,0.025336325
ENGASE,-0.028545651
ENHO,-0.075574625
ENKD1,0.042518507
ENO1,-0.014392551
ENO2,0.020726314
ENO3,-0.008987235
ENOPH1,0.043431433
ENOSF1,-0.131468969
ENOX1,0.136747406
ENOX2,-0.049556004
ENPEP,0.048306198
ENPP1,-0.045795054
ENPP2,0.037764196
ENPP3,0.038059929
ENPP4,0.034228867
ENPP6,0.020465374
ENPP7,-0.009337184
ENSA,-0.041114642
ENTHD2,0.032980911
ENTPD1,-0.057649281
ENTPD4,-0.056936475
ENTPD5,0.001019646
ENTPD6,0.003421996
ENTPD7,-0.044041942
ENTPD8,0.050516657
ENY2,0.030573272
EOGT,0.022034996
EOMES,-0.088200309
EP300,0.237005183
EP400,-0.027123518
EPAS1,-0.003286327
EPB41,-0.022644553
EPB41L1,0.019813579
EPB41L2,-0.180291838
EPB41L3,-0.014550945
EPB41L4A,0.058741215
EPB41L4B,-0.002805104
EPB41L5,0.048064392
EPB42,-0.035576905
EPC1,0.022572271
EPC2,-0.013546178
EPCAM,0.134155317
EPG5,0.01505876
EPHA1,-0.046996086
EPHA10,0.089130554
EPHA2,-0.017180751
EPHA3,0.009465696
EPHA4,-0.082478177
EPHA5,0.077547399
EPHA6,0.060934969
EPHA7,0.010327711
EPHA8,-0.095709427
EPHB1,0.057493836
EPHB2,0.044618447
EPHB3,0.03145152
EPHB4,-0.072270371
EPHB6,0.044556359
EPHX1,0.047829884
EPHX2,-0.055717322
EPHX3,0.048757029
EPHX4,-0.001460579
EPM2A,0.041873756
EPM2AIP1,0.043937144
EPN1,-0.009725126
EPN2,0.021827246
EPN3,0.015842466
EPO,0.102185497
EPOR,0.009350236
EPPK1,-0.002140593
EPRS,0.017193778
EPS15,-0.016961989
EPS15L1,0.006079677
EPS8,0.053956882
EPS8L1,-0.039035065
EPS8L2,-0.10380938
EPT1,-0.038076277
EPX,0.069035742
EQTN,-0.011999746
ERAL1,-0.004292286
ERAP1,-0.119504565
ERAP2,-0.015555392
ERAS,0.015609933
ERBB2,0.009164584
ERBB2IP,0.188853476
ERBB3,-0.001047552
ERBB4,0.014018411
ERC1,-0.012719303
ERC2,0.05623934
ERCC1,0.011214168
ERCC2,0.081188368
ERCC3,0.040330884
ERCC4,-0.018623809
ERCC5,-0.057273276
ERCC6,0.004522021
ERCC6L,0.019986266
ERCC6L2,0.069558435
ERCC8,-0.022611691
EREG,0.013845973
ERF,0.043283811
ERG,-0.031901846
ERGIC1,-0.081833931
ERGIC2,-0.048587188
ERGIC3,-0.018792416
ERH,0.012490592
ERI1,0.046817154
ERI2,-0.079736652
ERI3,-0.005590234
ERICH1,-0.051860768
ERLEC1,0.051674026
ERLIN1,-0.001419336
ERLIN2,-0.010372852
ERMAP,-0.002846541
ERMARD,0.06755633
ERMP1,0.11180874
ERN1,-0.071367795
ERN2,0.031236346
ERO1L,-0.045236097
ERO1LB,-0.061026458
ERP27,0.089672062
ERP29,0.048752697
ERP44,-0.028173884
ERRFI1,-0.096366122
ERV3-1,0.00773226
ERVFRD-1,0.037121479
ESAM,0.098220196
ESCO1,-0.024549995
ESCO2,-0.024427098
ESD,0.018882558
ESF1,-0.034909204
ESPL1,-0.038061776
ESPN,0.015194266
ESPNL,-0.002856842
ESR1,0.025392094
ESR2,-0.021948329
ESRP1,-0.033507025
ESRP2,0.062604537
ESRRA,0.096738717
ESRRB,-0.016361121
ESRRG,0.100272001
ESX1,-0.042931461
ESYT1,0.029407418
ESYT2,0.061072082
ESYT3,0.095403853
ETAA1,-0.027193814
ETF1,-0.037756434
ETFA,-0.019083205
ETFB,0.026972991
ETFDH,-0.023748654
ETHE1,0.030116766
ETNK1,0.006248256
ETNK2,-0.00600505
ETS1,-0.187324181
ETS2,-0.374053506
ETV1,0.019298344
ETV2,0.010141953
ETV3,0.064347877
ETV3L,-0.006563678
ETV4,-0.11541865
ETV5,-0.026729317
ETV6,-0.010339434
ETV7,-0.035981996
EVA1A,0.027766059
EVA1B,0.032423808
EVI2A,0.051128715
EVI2B,-0.013362561
EVI5,-0.043209244
EVI5L,0.038811987
EVL,0.029218967
EVPL,0.037856745
EVX1,-0.018954343
EVX2,-0.033561656
EWSR1,-0.024161016
EXD1,-0.008330068
EXD3,-0.042774335
EXO1,0.09759178
EXO5,0.005340786
EXOC1,-0.014003002
EXOC2,0.033882384
EXOC3,0.035612833
EXOC3L1,-0.052679434
EXOC3L2,0.002913484
EXOC3L4,-0.003375398
EXOC4,-0.026621541
EXOC5,0.023611141
EXOC6,0.072178481
EXOC6B,0.009582064
EXOC7,-0.022279573
EXOC8,-0.058967244
EXOG,-0.027434016
EXOSC1,0.03096152
EXOSC10,0.061357515
EXOSC2,0.00037109
EXOSC3,0.032463627
EXOSC4,-0.048801437
EXOSC5,-0.039500594
EXOSC6,0.021148353
EXOSC7,0.022870861
EXOSC8,0.001231492
EXOSC9,-0.026504825
EXPH5,-0.0029558
EXT1,-0.047338694
EXT2,-0.039225226
EXTL1,-0.053691749
EXTL2,0.104346541
EXTL3,-0.002470292
EYA1,0.026655447
EYA2,-0.010235908
EYA3,0.012567703
EYA4,0.00979133
EYS,-0.031335546
EZH1,-0.007496643
EZH2,0.015214991
EZR,-0.016731259
F10,0.046420586
F11,0.022949688
F11R,0.073860099
F12,0.017251211
F13A1,0.025027547
F2,0.026156043
F2R,-0.000301701
F2RL1,-0.032097288
F2RL3,-0.08060503
F3,-0.032114789
F5,0.025370191
F7,0.044406093
F8,0.001183875
F9,0.152185672
FA2H,-0.118933096
FAAH,0.022662802
FAAH2,0.022064601
FABP1,-0.012049233
FABP2,0.031893429
FABP3,-0.005155569
FABP4,-0.009380496
FABP5,0.033720428
FABP6,0.03090258
FABP7,0.021653519
FABP9,0.03763475
FADD,0.018604926
FADS1,-0.048601924
FADS2,0.085847295
FADS3,0.113698037
FADS6,0.025100842
FAF1,0.02615702
FAF2,-0.020423805
FAH,0.022438581
FAHD1,-0.034462629
FAHD2A,-0.048857987
FAHD2B,-0.026539276
FAIM,0.026747545
FAIM2,-0.023755141
FAIM3,0.05173962
FAM101B,-0.007543483
FAM102A,0.035718728
FAM102B,-0.020151792
FAM103A1,-0.004340457
FAM104A,-0.097905888
FAM104B,0.138140242
FAM105A,0.059474709
FAM105B,-0.020625808
FAM107B,-0.020098723
FAM109A,0.035778089
FAM109B,0.094042318
FAM110A,0.038645352
FAM110B,0.083990648
FAM110C,-0.055911296
FAM110D,-0.030898134
FAM111A,-0.030870991
FAM114A1,-0.053473495
FAM114A2,-0.018407184
FAM115A,-0.082239292
FAM115C,0.023523679
FAM117A,-0.117335091
FAM117B,-0.024326377
FAM118A,0.088813723
FAM118B,-0.018882251
FAM120A,-0.062106767
FAM120AOS,-0.028596928
FAM120B,0.080341301
FAM120C,-0.024115986
FAM122A,-0.015643527
FAM122B,0.033482926
FAM122C,0.047917559
FAM124B,-0.070078829
FAM126A,0.000549776
FAM126B,0.005979704
FAM127A,-0.034583328
FAM127B,0.124486401
FAM127C,0.00456916
FAM129A,0.012966023
FAM129B,0.017692904
FAM131A,0.060676542
FAM131C,-0.01930513
FAM132A,0.026888389
FAM133B,-0.061091769
FAM134A,-0.029048373
FAM134C,0.057244907
FAM135A,0.045712822
FAM136A,-0.2005332
FAM13A,0.052765586
FAM13B,-0.044309018
FAM149B1,-0.026727627
FAM151B,-0.002411664
FAM153A,-0.077480786
FAM153B,-0.009662436
FAM154B,-0.014839775
FAM155A,-0.006078614
FAM159A,-0.052246245
FAM160A1,0.032950945
FAM160A2,0.036592904
FAM160B1,-0.156640774
FAM160B2,0.109943774
FAM161A,0.00373722
FAM161B,-0.025620159
FAM162A,0.019476865
FAM168A,0.068002056
FAM168B,-0.044697796
FAM170A,0.014919272
FAM170B,-0.026372032
FAM171A1,-0.062495824
FAM171A2,-0.010810481
FAM171B,0.104269401
FAM172A,0.056549394
FAM173A,0.108156095
FAM173B,0.021945099
FAM174A,0.016472397
FAM175A,0.108009856
FAM175B,0.091204869
FAM177A1,0.057704727
FAM178A,0.04855361
FAM178B,-0.054804964
FAM179B,-0.129131645
FAM180B,0.174372926
FAM181B,0.017800931
FAM184A,-0.013791686
FAM185A,0.016976138
FAM188A,0.033036375
FAM188B,0.057577483
FAM189A2,0.012167924
FAM189B,0.013554987
FAM192A,0.010701081
FAM193A,0.058273584
FAM193B,-0.050079526
FAM195A,-0.019737053
FAM195B,0.057248015
FAM199X,-0.024698773
FAM19A1,-0.016536211
FAM19A2,-0.000776276
FAM19A3,-0.056111218
FAM19A5,0.013428564
FAM200A,0.018471962
FAM200B,-0.037845719
FAM203A,-0.059080591
FAM203B,-0.040079173
FAM204A,0.02639743
FAM206A,0.158136112
FAM207A,0.002466461
FAM208A,-0.041846493
FAM208B,0.004559201
FAM209A,0.0307607
FAM209B,0.015978814
FAM20A,-0.06822086
FAM20B,0.096554993
FAM20C,-0.043437134
FAM210A,0.027631299
FAM210B,0.092890795
FAM211B,0.03898297
FAM212A,0.063876698
FAM212B,0.010527622
FAM213A,-0.168126575
FAM213B,-0.021204451
FAM214A,-0.10332848
FAM214B,0.048806922
FAM216A,-0.02507157
FAM217B,0.128954951
FAM219A,-0.024470689
FAM219B,0.042703065
FAM21A,0.116684546
FAM21B,-0.025630112
FAM21C,0.064146683
FAM220A,0.072655948
FAM221A,0.15002372
FAM222A,0.059003701
FAM222B,0.027906999
FAM227A,0.044097715
FAM227B,0.051093868
FAM228A,-0.066804122
FAM228B,0.013742731
FAM229A,0.015998156
FAM229B,-0.022540638
FAM24B,-0.017899915
FAM26E,0.055612075
FAM32A,0.014353562
FAM35A,-0.046981575
FAM3B,0.051280717
FAM3C,0.194863774
FAM3D,-0.010725159
FAM43A,-0.09383452
FAM43B,0.033429912
FAM45A,0.029523654
FAM46A,0.020433284
FAM46B,0.037183502
FAM46C,0.081382644
FAM46D,-0.069471417
FAM47E,0.0374659
FAM49B,-0.052600616
FAM50A,0.007068573
FAM53A,0.03173385
FAM53B,0.03306986
FAM53C,-0.091019032
FAM57A,0.090650719
FAM57B,0.0461631
FAM58A,-0.009409775
FAM60A,-0.0888337
FAM63A,0.016068216
FAM63B,0.01819549
FAM64A,0.026545676
FAM65A,0.161258848
FAM65B,-0.052562918
FAM65C,-0.009387744
FAM69A,-0.038919518
FAM69B,-0.046687796
FAM71C,0.098312364
FAM71D,0.069727981
FAM71E1,0.057767349
FAM71F2,0.057672228
FAM72A,-0.013546935
FAM72B,-0.00873478
FAM72D,-0.046390666
FAM73A,0.016697446
FAM73B,-0.014569611
FAM76A,-0.03965734
FAM76B,-0.009371524
FAM78A,-0.093737254
FAM78B,-0.032807031
FAM83A,0.096285655
FAM83B,-0.0442031
FAM83D,-0.047007496
FAM83F,0.064947916
FAM83G,-0.015486858
FAM83H,0.023743498
FAM84B,0.05052812
FAM86A,-0.069959589
FAM86C1,-0.003810959
FAM89A,-0.056578351
FAM89B,-0.044573178
FAM8A1,0.023862435
FAM90A1,0.109026868
FAM91A1,0.03569268
FAM92A1,0.064664204
FAM96A,-0.019993947
FAM98A,0.018191723
FAM98B,0.014086914
FAM98C,0.078858652
FAN1,-0.058919391
FANCA,0.097670684
FANCB,0.047251843
FANCC,0.02387126
FANCD2,0.000764542
FANCE,0.01146367
FANCF,-0.039365564
FANCG,0.070837903
FANCI,-0.056747617
FANCL,0.101303216
FANCM,-0.015649198
FANK1,0.045799605
FAP,0.02625739
FAR1,0.007389619
FAR2,0.048982393
FARP1,-0.060399439
FARP2,-0.013651942
FARS2,0.045297443
FARSA,0.068195331
FARSB,0.015842646
FAS,-0.006007773
FASLG,-0.012231741
FASN,0.010188045
FASTK,0.015416353
FASTKD1,-0.02027353
FASTKD2,0.070713254
FASTKD3,-0.030646812
FASTKD5,0.067105199
FATE1,-0.032602533
FAU,-0.055572497
FAXC,0.093324075
FAXDC2,0.006638344
FBF1,-0.007356784
FBL,-0.024948409
FBLIM1,-0.041803907
FBLN1,-0.030847286
FBLN2,0.142552569
FBLN5,0.047675371
FBN1,0.018861636
FBN2,0.059722227
FBN3,-0.146917933
FBP1,-0.023937181
FBP2,0.035997183
FBRS,0.013419427
FBRSL1,-0.032717917
FBXL12,0.106644855
FBXL13,0.029126412
FBXL14,-0.063212119
FBXL15,0.026152394
FBXL16,0.039916232
FBXL17,-0.026922477
FBXL18,0.038281207
FBXL19,-0.000262706
FBXL2,0.017000218
FBXL20,-0.005738893
FBXL21,0.003385362
FBXL22,0.043741703
FBXL3,0.025025222
FBXL4,-0.025948826
FBXL5,-0.065042542
FBXL6,-0.020347592
FBXL7,0.02257588
FBXL8,-0.104212121
FBXO10,-0.018523834
FBXO11,0.057484453
FBXO15,-0.023435901
FBXO16,0.002716381
FBXO17,0.130446215
FBXO18,-0.182248964
FBXO2,0.151699811
FBXO21,-0.016427612
FBXO22,0.092463432
FBXO24,0.094782921
FBXO25,0.018788618
FBXO27,-0.00523982
FBXO28,-0.00651341
FBXO3,0.082447266
FBXO30,-0.053366632
FBXO31,-0.01161695
FBXO32,0.042581832
FBXO33,-0.051100413
FBXO34,-0.03711982
FBXO36,0.079577673
FBXO38,0.023016467
FBXO39,-0.029970636
FBXO4,-0.002496419
FBXO40,0.022798133
FBXO41,0.070243551
FBXO42,0.018761364
FBXO43,0.007079204
FBXO44,0.010857239
FBXO45,0.003417904
FBXO46,0.06710137
FBXO47,-0.064064243
FBXO48,-0.011762607
FBXO5,-0.093716349
FBXO6,-0.032586211
FBXO7,-0.002168966
FBXO8,0.039194775
FBXO9,0.178758017
FBXW10,0.037620039
FBXW11,-0.008316522
FBXW12,-0.011420009
FBXW2,0.008343884
FBXW4,-0.025102566
FBXW5,0.018006291
FBXW7,-0.127454659
FBXW8,-0.035292718
FBXW9,-0.005694945
FCER1A,0.011351997
FCER1G,0.067924043
FCF1,-0.061171192
FCGBP,0.022775313
FCGR1A,-0.023890535
FCGR1B,-0.009620168
FCGR2A,0.005494625
FCGR2B,0.016741463
FCGR2C,0.022861777
FCGR3A,0.028447661
FCGR3B,0.017506836
FCGRT,0.050982236
FCHO1,0.123515315
FCHO2,-0.05820817
FCHSD1,0.072625724
FCHSD2,-0.011095563
FCRL2,-0.01570921
FCRL4,0.024961018
FCRLB,0.101190034
FDFT1,-0.040375214
FDPS,-0.011225355
FDX1,0.059645558
FDX1L,-0.013160364
FDXACB1,0.021083763
FDXR,-0.060751242
FECH,0.02332624
FEM1A,-0.045986201
FEM1B,0.039105216
FEM1C,0.014644385
FEN1,-0.001375481
FER,0.077391322
FER1L6,0.021514828
FERD3L,-0.064952854
FERMT1,0.050251678
FERMT2,-0.055290665
FERMT3,0.06257885
FES,0.040834247
FETUB,0.015041718
FEV,-0.342466207
FEZ1,-0.008720917
FEZ2,0.005881269
FEZF1,0.008858405
FEZF2,0.036057478
FFAR1,-0.164662662
FFAR2,-0.02257368
FFAR3,-0.007201844
FFAR4,-0.04773666
FGA,0.070300247
FGB,0.031276136
FGD1,-0.115285366
FGD2,0.020510952
FGD3,-0.100066566
FGD4,-0.022556991
FGD5,-0.071486486
FGD6,0.039173316
FGF1,0.085140777
FGF10,0.088112416
FGF11,-0.064969539
FGF13,-0.008031178
FGF14,0.019947486
FGF17,0.061048756
FGF18,-0.047634086
FGF2,-0.014861295
FGF20,0.061753471
FGF21,-0.001540565
FGF22,-0.007365877
FGF23,0.012859768
FGF3,0.091386509
FGF4,-0.00100694
FGF5,0.00608776
FGF6,0.031894684
FGF7,0.00110152
FGF8,-0.005295979
FGF9,0.01955018
FGFBP1,0.013577394
FGFBP3,0.00353419
FGFR1,-0.155258738
FGFR1OP,-0.015837198
FGFR1OP2,0.034514962
FGFR2,-0.141464798
FGFR3,-0.008663702
FGFR4,0.139918087
FGFRL1,0.071233677
FGG,0.029395823
FGGY,-0.077208104
FGL1,0.037227827
FGR,0.081510889
FH,-0.042000829
FHAD1,0.04371743
FHDC1,-0.065210227
FHIT,0.036429486
FHL1,-0.018997027
FHL2,-0.037673607
FHL3,-0.03116077
FHOD1,0.013656238
FHOD3,0.101693268
FIBIN,-0.063214026
FIBP,0.035785552
FICD,0.024486866
FIG4,-0.014838889
FIGF,-0.005803193
FIGLA,-0.030303225
FIGNL1,-0.02202194
FIGNL2,0.022705983
FILIP1L,-0.012960004
FIP1L1,0.035214611
FIS1,0.117720839
FITM1,-0.036294579
FITM2,0.010886513
FIZ1,0.150283144
FJX1,0.062643715
FKBP10,-0.055468484
FKBP11,-0.03235907
FKBP14,0.028376785
FKBP15,0.029869463
FKBP1A,0.030648407
FKBP1B,0.014882044
FKBP2,0.089274208
FKBP3,0.046421492
FKBP4,0.127703688
FKBP5,0.034151833
FKBP6,-0.038691916
FKBP7,0.020930135
FKBP8,0.092002261
FKBP9,0.013345244
FKBPL,-0.069963237
FKRP,-0.041844012
FKTN,0.034517228
FLAD1,0.011826862
FLCN,-0.012050632
FLG,0.023162277
FLG2,0.045934035
FLI1,0.039037448
FLII,-0.037111016
FLJ22184,0.014397076
FLJ44635,0.003713659
FLNA,0.025084095
FLNB,0.058293978
FLNC,-0.10625206
FLOT1,-0.137879255
FLOT2,-0.008343521
FLRT1,-0.029830078
FLRT2,0.003480623
FLT1,0.016253461
FLT3,0.05292811
FLT3LG,0.038074427
FLT4,-0.097552287
FLVCR1,0.011380313
FLVCR2,0.079954569
FLYWCH1,0.015074261
FLYWCH2,-0.022800591
FMN1,-0.040477819
FMN2,0.016691439
FMNL1,0.215690374
FMNL2,-0.053249082
FMNL3,-0.137123261
FMO1,0.059911764
FMO2,0.012732714
FMO3,-0.035890553
FMO4,0.040634069
FMO5,0.060205605
FMOD,-0.013427426
FMR1,-0.001006037
FN1,0.025954965
FN3K,-0.059991034
FN3KRP,0.048041891
FNBP1,0.000537978
FNBP1L,0.069989576
FNBP4,-0.018088696
FNDC3A,0.002887316
FNDC3B,0.085601378
FNDC4,-0.128680197
FNDC5,-0.0491256
FNIP1,0.041201423
FNIP2,-0.035744707
FNTA,0.009431052
FNTB,-0.010153987
FOCAD,-0.025129793
FOLH1,0.065682571
FOLR1,0.120134963
FOLR2,-0.008833831
FOLR3,0.047980734
FOPNL,0.012994325
FOS,0.020012194
FOSB,-0.037442632
FOSL1,0.023340872
FOSL2,0.070294192
FOXA1,0.166024773
FOXA2,0.005854818
FOXA3,0.120307735
FOXB1,-0.120029344
FOXB2,-0.016686698
FOXC1,0.023034825
FOXC2,-0.01170251
FOXD1,0.073186484
FOXD2,0.001429527
FOXD3,0.06286763
FOXD4,0.012968154
FOXD4L1,-0.004367487
FOXD4L2,0.066032655
FOXD4L3,0.033400479
FOXD4L4,0.037778013
FOXD4L5,0.033447022
FOXD4L6,0.010158751
FOXE1,-0.02454976
FOXE3,0.014372813
FOXF1,0.034451265
FOXF2,0.164762656
FOXG1,0.151252284
FOXH1,-0.01972528
FOXI1,0.014517717
FOXI2,-0.032034649
FOXJ1,0.013962654
FOXJ2,-0.038213328
FOXJ3,0.022450723
FOXK1,-0.054938098
FOXK2,-0.075863038
FOXL1,-0.019559328
FOXL2,0.059799142
FOXM1,-0.088455278
FOXN1,0.041377232
FOXN2,0.000273291
FOXN3,0.131606556
FOXN4,-0.046392244
FOXO1,0.026164121
FOXO3,-0.07311929
FOXO4,0.190195757
FOXO6,0.038380642
FOXP1,0.068067686
FOXP2,0.013413406
FOXP3,0.088111785
FOXP4,0.021646961
FOXQ1,0.007659506
FOXR1,0.014640602
FOXR2,0.026253569
FOXRED1,0.024603367
FOXRED2,0.012425422
FOXS1,-0.007355766
FPGS,-0.021807227
FPGT,-0.019560372
FPGT-TNNI3K,-0.009703356
FPR1,0.048510216
FRA10AC1,0.024146445
FRAS1,0.061662172
FRAT1,0.081020811
FRAT2,0.093422588
FREM1,0.010442922
FREM3,0.012638772
FRG1,0.068385258
FRK,0.054471805
FRMD1,-0.079778474
FRMD3,-0.042401932
FRMD4A,0.025615084
FRMD4B,-0.045699083
FRMD5,-0.016297029
FRMD6,0.172570309
FRMD7,0.023939653
FRMD8,-0.071532287
FRMPD1,0.029603979
FRMPD2,0.009865787
FRMPD3,0.020693383
FRMPD4,-0.020264387
FRRS1,0.089392097
FRS2,0.021425317
FRS3,-0.024347226
FRY,0.054353656
FRYL,0.028073319
FRZB,0.04464271
FSCB,-0.008612095
FSCN1,-0.018383072
FSCN2,0.056639891
FSCN3,0.015319388
FSD1,0.086661921
FSD1L,-0.022620274
FSHR,0.026291933
FSIP1,-0.050993498
FSIP2,-0.013314462
FST,-0.086362597
FSTL1,-0.015828289
FSTL3,0.038260439
FSTL5,0.029741544
FTCD,0.074924748
FTH1,0.029130653
FTL,-0.00891003
FTMT,-0.076768596
FTO,0.080813773
FTSJ1,-0.065403648
FTSJ2,0.020786329
FTSJ3,0.056029431
FUBP1,0.022954848
FUBP3,0.025531421
FUCA1,-0.018525334
FUCA2,-0.015429776
FUK,0.081289196
FUNDC1,-0.127064661
FUNDC2,0.057884881
FUOM,-0.00875163
FURIN,0.104552033
FUS,0.036247017
FUT1,-0.079236269
FUT10,-0.039998708
FUT11,0.023936003
FUT3,-0.0297435
FUT4,-0.04815876
FUT8,0.052162846
FUT9,-0.021651708
FUZ,-0.007774871
FXN,0.098025156
FXR1,-0.051779
FXR2,-0.105207237
FXYD1,0.046329154
FXYD2,0.01304223
FXYD7,-0.045343551
FYB,0.013528256
